Date,Last Price, Volume 
23/11/2012,6.426,"2,151,060.00"
21/11/2012,6.494,"4,815,665.00"
20/11/2012,6.6,"4,612,135.00"
19/11/2012,6.584,"6,962,740.00"
16/11/2012,6.368,"4,543,250.00"
15/11/2012,6.164,"4,919,705.00"
14/11/2012,6.276,"4,356,575.00"
13/11/2012,6.323,"4,991,315.00"
12/11/2012,6.214,"2,788,255.00"
9/11/2012,6.064,"4,315,140.00"
8/11/2012,6.262,"6,369,930.00"
7/11/2012,6.308,"8,577,085.00"
6/11/2012,6.23,"11,619,715.00"
5/11/2012,6.3,"10,245,590.00"
2/11/2012,5.784,"5,151,325.00"
1/11/2012,5.849,"5,120,270.00"
31/10/2012,5.626,"3,875,710.00"
26/10/2012,5.476,"2,386,525.00"
25/10/2012,5.504,"2,888,430.00"
24/10/2012,5.484,"5,081,840.00"
23/10/2012,5.678,"3,746,365.00"
22/10/2012,5.57,"2,350,990.00"
19/10/2012,5.548,"5,136,510.00"
18/10/2012,5.608,"3,704,735.00"
17/10/2012,5.764,"3,339,815.00"
16/10/2012,5.612,"2,396,240.00"
15/10/2012,5.466,"7,345,835.00"
12/10/2012,5.528,"4,937,675.00"
11/10/2012,5.664,"2,252,855.00"
10/10/2012,5.68,"2,525,315.00"
9/10/2012,5.674,"5,967,395.00"
8/10/2012,5.85,"4,450,030.00"
5/10/2012,5.778,"4,693,350.00"
4/10/2012,5.88,"7,706,035.00"
3/10/2012,5.86,"5,276,440.00"
2/10/2012,5.96,"3,644,845.00"
1/10/2012,5.832,"4,421,525.00"
28/09/2012,5.856,"21,716,690.00"
27/09/2012,5.698,"8,792,765.00"
26/09/2012,5.508,"7,636,600.00"
25/09/2012,5.532,"28,424,760.00"
24/09/2012,6.132,"6,510,020.00"
21/09/2012,6.004,"9,350,850.00"
20/09/2012,6.18,"4,561,860.00"
19/09/2012,6.21,"5,242,285.00"
18/09/2012,6.268,"8,942,400.00"
17/09/2012,6.508,"16,064,955.00"
14/09/2012,6.078,"7,683,345.00"
13/09/2012,5.896,"7,431,795.00"
12/09/2012,5.656,"5,726,670.00"
11/09/2012,5.56,"5,074,355.00"
10/09/2012,5.474,"7,420,075.00"
7/09/2012,5.87,"4,765,755.00"
6/09/2012,5.71,"4,208,215.00"
5/09/2012,5.588,"3,196,135.00"
4/09/2012,5.628,"3,762,480.00"
31/08/2012,5.704,"2,698,680.00"
30/08/2012,5.682,"3,281,535.00"
29/08/2012,5.682,"4,194,415.00"
28/08/2012,5.738,"7,013,280.00"
27/08/2012,5.664,"6,751,625.00"
24/08/2012,5.9,"7,150,055.00"
23/08/2012,6.146,"7,354,870.00"
22/08/2012,5.99,"3,877,450.00"
21/08/2012,5.822,"3,807,580.00"
20/08/2012,5.902,"5,895,040.00"
17/08/2012,6.002,"2,540,610.00"
16/08/2012,6.06,"3,344,865.00"
15/08/2012,5.88,"2,626,925.00"
14/08/2012,5.884,"3,966,680.00"
13/08/2012,6.234,"4,350,250.00"
10/08/2012,5.988,"3,536,950.00"
9/08/2012,5.882,"3,362,920.00"
8/08/2012,5.818,"6,544,475.00"
7/08/2012,6.05,"11,936,520.00"
6/08/2012,5.654,"7,640,845.00"
3/08/2012,5.454,"6,047,350.00"
2/08/2012,5.22,"6,525,080.00"
1/08/2012,5.25,"7,961,085.00"
31/07/2012,5.484,"7,875,300.00"
30/07/2012,5.47,"10,330,200.00"
27/07/2012,5.902,"8,364,840.00"
26/07/2012,5.626,"11,315,025.00"
25/07/2012,5.79,"14,220,325.00"
24/07/2012,5.968,"7,503,380.00"
23/07/2012,6.132,"6,933,715.00"
20/07/2012,6.358,"7,842,330.00"
19/07/2012,6.454,"7,179,390.00"
18/07/2012,6.43,"14,410,420.00"
17/07/2012,6.67,"12,847,315.00"
16/07/2012,7.192,"8,719,540.00"
13/07/2012,6.85,"6,524,560.00"
12/07/2012,6.54,"5,628,350.00"
11/07/2012,6.302,"3,192,580.00"
10/07/2012,6.254,"3,791,760.00"
9/07/2012,6.298,"4,552,045.00"
6/07/2012,6.198,"3,923,305.00"
5/07/2012,6.246,"6,269,330.00"
3/07/2012,6.132,"4,735,640.00"
2/07/2012,6.08,"6,577,670.00"
29/06/2012,6.258,"5,628,520.00"
28/06/2012,6.282,"4,570,200.00"
27/06/2012,6.392,"5,235,970.00"
26/06/2012,6.322,"13,069,245.00"
25/06/2012,6.622,"7,515,930.00"
22/06/2012,6.757,"15,237,260.00"
21/06/2012,6.438,"9,459,475.00"
20/06/2012,6.756,"17,111,710.00"
19/06/2012,6.418,"4,555,145.00"
18/06/2012,6.368,"6,283,980.00"
15/06/2012,5.982,"3,233,685.00"
14/06/2012,5.878,"4,360,805.00"
13/06/2012,5.954,"4,221,855.00"
12/06/2012,5.932,"2,844,970.00"
11/06/2012,5.824,"3,179,735.00"
8/06/2012,6.016,"4,406,045.00"
7/06/2012,5.786,"2,460,075.00"
6/06/2012,5.844,"4,552,540.00"
5/06/2012,5.582,"3,154,425.00"
4/06/2012,5.576,"5,154,170.00"
1/06/2012,5.63,"4,428,550.00"
31/05/2012,5.9,"5,593,505.00"
30/05/2012,6.082,"6,535,705.00"
29/05/2012,6.338,"8,249,585.00"
25/05/2012,5.962,"3,785,045.00"
24/05/2012,6.064,"5,377,600.00"
23/05/2012,6.204,"6,101,745.00"
22/05/2012,6.158,"11,830,850.00"
21/05/2012,5.754,"7,375,850.00"
18/05/2012,5.512,"8,082,435.00"
17/05/2012,5.714,"5,745,215.00"
16/05/2012,5.836,"6,285,965.00"
15/05/2012,5.886,"7,928,410.00"
14/05/2012,6.012,"6,904,210.00"
11/05/2012,6.45,"6,106,025.00"
10/05/2012,6.592,"27,781,504.00"
9/05/2012,6.012,"9,739,140.00"
8/05/2012,6.038,"15,485,900.00"
7/05/2012,6.494,"5,789,845.00"
4/05/2012,6.366,"6,237,430.00"
3/05/2012,6.492,"4,210,535.00"
2/05/2012,6.788,"2,486,255.00"
1/05/2012,6.756,"3,294,735.00"
30/04/2012,6.626,"2,069,740.00"
27/04/2012,6.668,"2,951,025.00"
26/04/2012,6.698,"2,138,095.00"
25/04/2012,6.582,"3,560,665.00"
24/04/2012,6.364,"3,372,335.00"
23/04/2012,6.388,"4,453,575.00"
20/04/2012,6.632,"4,108,870.00"
19/04/2012,6.632,"3,874,390.00"
18/04/2012,6.532,"4,115,480.00"
17/04/2012,6.448,"5,577,690.00"
16/04/2012,6.45,"5,498,755.00"
13/04/2012,6.718,"3,247,900.00"
12/04/2012,6.688,"5,170,770.00"
11/04/2012,6.618,"5,527,235.00"
10/04/2012,6.492,"9,238,345.00"
9/04/2012,6.63,"8,279,025.00"
5/04/2012,6.896,"7,547,390.00"
4/04/2012,7,"22,414,080.00"
3/04/2012,7.602,"5,520,750.00"
2/04/2012,7.316,"5,142,520.00"
30/03/2012,7.448,"4,431,560.00"
29/03/2012,7.466,"3,981,675.00"
28/03/2012,7.57,"4,774,850.00"
27/03/2012,7.588,"12,700,265.00"
26/03/2012,7.48,"15,704,455.00"
23/03/2012,6.816,"5,852,835.00"
22/03/2012,6.88,"2,611,765.00"
21/03/2012,7.03,"3,035,515.00"
20/03/2012,6.992,"2,835,005.00"
19/03/2012,6.996,"5,077,930.00"
16/03/2012,7.064,"3,646,180.00"
15/03/2012,7,"2,857,980.00"
14/03/2012,7.058,"4,257,320.00"
13/03/2012,7.218,"5,008,215.00"
12/03/2012,7.202,"9,822,600.00"
9/03/2012,6.948,"7,767,115.00"
8/03/2012,6.614,"3,166,335.00"
7/03/2012,6.624,"1,824,155.00"
6/03/2012,6.622,"2,868,745.00"
5/03/2012,6.754,"2,334,690.00"
2/03/2012,6.808,"2,749,855.00"
1/03/2012,6.882,"3,517,175.00"
29/02/2012,6.682,"2,678,420.00"
28/02/2012,6.762,"3,060,915.00"
27/02/2012,6.724,"3,029,765.00"
24/02/2012,6.75,"4,799,330.00"
23/02/2012,6.906,"4,101,725.00"
22/02/2012,6.844,"8,274,925.00"
21/02/2012,6.9,"5,678,940.00"
17/02/2012,6.994,"6,883,225.00"
16/02/2012,6.836,"11,098,180.00"
15/02/2012,6.72,"13,822,380.00"
14/02/2012,6.634,"9,056,825.00"
13/02/2012,6.298,"5,789,290.00"
10/02/2012,6.22,"9,370,695.00"
9/02/2012,6.516,"6,389,840.00"
8/02/2012,6.386,"3,118,130.00"
7/02/2012,6.32,"5,107,515.00"
6/02/2012,6.36,"3,260,805.00"
3/02/2012,6.23,"3,822,090.00"
2/02/2012,6.05,"4,028,050.00"
1/02/2012,5.916,"2,615,845.00"
31/01/2012,5.814,"4,783,565.00"
30/01/2012,5.914,"3,644,895.00"
27/01/2012,5.866,"3,741,805.00"
26/01/2012,5.788,"6,355,140.00"
25/01/2012,5.594,"3,055,560.00"
24/01/2012,5.484,"4,289,570.00"
23/01/2012,5.354,"2,972,665.00"
20/01/2012,5.32,"3,311,445.00"
19/01/2012,5.352,"6,231,110.00"
18/01/2012,5.362,"6,300,915.00"
17/01/2012,5.32,"23,261,930.00"
13/01/2012,4.558,"27,532,196.00"
12/01/2012,5.65,"3,646,500.00"
11/01/2012,5.646,"3,361,195.00"
10/01/2012,5.524,"3,358,660.00"
9/01/2012,5.45,"4,484,755.00"
6/01/2012,5.382,"4,931,435.00"
5/01/2012,5.424,"5,027,160.00"
4/01/2012,5.542,"3,150,180.00"
3/01/2012,5.616,"4,640,260.00"
30/12/2011,5.712,"1,699,300.00"
29/12/2011,5.746,"2,440,750.00"
28/12/2011,5.702,"2,875,690.00"
27/12/2011,5.714,"3,887,015.00"
23/12/2011,5.58,"2,956,950.00"
22/12/2011,5.554,"5,049,010.00"
21/12/2011,5.514,"8,529,035.00"
20/12/2011,5.58,"4,221,905.00"
19/12/2011,5.55,"4,934,760.00"
16/12/2011,5.6,"5,148,025.00"
15/12/2011,5.724,"3,501,305.00"
14/12/2011,5.706,"5,819,200.00"
13/12/2011,5.89,"4,970,075.00"
12/12/2011,6.082,"3,793,285.00"
9/12/2011,6.208,"6,197,220.00"
8/12/2011,6.178,"16,529,725.00"
7/12/2011,6.838,"3,371,220.00"
6/12/2011,6.974,"4,759,050.00"
5/12/2011,6.884,"5,800,250.00"
2/12/2011,6.66,"4,013,590.00"
1/12/2011,6.52,"5,150,540.00"
30/11/2011,6.548,"3,804,825.00"
29/11/2011,6.35,"2,955,270.00"
28/11/2011,6.512,"3,405,620.00"
25/11/2011,6.332,"1,197,975.00"
23/11/2011,6.29,"2,259,065.00"
22/11/2011,6.414,"3,662,590.00"
21/11/2011,6.352,"5,157,620.00"
18/11/2011,6.52,"4,513,645.00"
17/11/2011,6.736,"6,746,325.00"
16/11/2011,6.988,"9,165,680.00"
15/11/2011,6.786,"4,454,525.00"
14/11/2011,6.644,"6,628,280.00"
11/11/2011,6.728,"19,375,616.00"
10/11/2011,6.266,"3,736,365.00"
9/11/2011,6.176,"4,768,280.00"
8/11/2011,6.368,"5,839,150.00"
7/11/2011,6.254,"6,331,345.00"
4/11/2011,6.462,"15,165,535.00"
3/11/2011,6.492,"12,537,965.00"
2/11/2011,5.742,"4,377,605.00"
1/11/2011,5.776,"3,178,875.00"
31/10/2011,5.874,"5,669,845.00"
28/10/2011,5.974,"6,324,965.00"
27/10/2011,5.752,"4,346,675.00"
26/10/2011,5.596,"2,552,395.00"
25/10/2011,5.65,"3,271,855.00"
24/10/2011,5.71,"4,702,750.00"
21/10/2011,5.606,"5,712,750.00"
20/10/2011,5.468,"4,998,235.00"
19/10/2011,5.514,"3,964,250.00"
18/10/2011,5.668,"4,998,450.00"
17/10/2011,5.484,"3,772,195.00"
14/10/2011,5.61,"7,002,345.00"
13/10/2011,5.588,"5,219,065.00"
12/10/2011,5.56,"5,616,820.00"
11/10/2011,5.522,"2,880,015.00"
10/10/2011,5.576,"4,617,080.00"
7/10/2011,5.398,"6,557,740.00"
6/10/2011,5.392,"8,845,130.00"
5/10/2011,5.074,"6,147,070.00"
4/10/2011,4.732,"6,001,070.00"
3/10/2011,4.746,"5,115,650.00"
30/09/2011,4.878,"6,680,270.00"
29/09/2011,4.824,"4,647,725.00"
28/09/2011,4.918,"3,616,030.00"
27/09/2011,5.238,"3,372,145.00"
26/09/2011,5.104,"4,673,575.00"
23/09/2011,5.276,"5,781,640.00"
22/09/2011,5.126,"3,880,010.00"
21/09/2011,5.17,"4,937,885.00"
20/09/2011,5.202,"5,901,755.00"
19/09/2011,5.154,"5,786,745.00"
16/09/2011,5.16,"7,087,870.00"
15/09/2011,4.964,"2,812,560.00"
14/09/2011,4.868,"4,153,885.00"
13/09/2011,4.816,"3,632,305.00"
12/09/2011,4.576,"2,832,855.00"
9/09/2011,4.594,"3,346,315.00"
8/09/2011,4.722,"2,528,485.00"
7/09/2011,4.768,"2,295,930.00"
6/09/2011,4.588,"4,048,800.00"
2/09/2011,4.614,"3,851,655.00"
1/09/2011,4.8,"4,240,425.00"
31/08/2011,4.948,"4,118,675.00"
30/08/2011,4.926,"1,833,295.00"
29/08/2011,4.942,"4,016,510.00"
26/08/2011,4.746,"3,808,780.00"
25/08/2011,4.622,"3,401,050.00"
24/08/2011,4.774,"3,421,190.00"
23/08/2011,4.592,"4,344,840.00"
22/08/2011,4.39,"4,930,905.00"
19/08/2011,4.46,"6,876,385.00"
18/08/2011,4.852,"5,282,845.00"
17/08/2011,5.166,"3,218,860.00"
16/08/2011,5.22,"2,688,440.00"
15/08/2011,5.246,"3,692,860.00"
12/08/2011,5.262,"5,045,100.00"
11/08/2011,5.06,"4,182,420.00"
10/08/2011,4.764,"7,820,735.00"
9/08/2011,5.012,"6,666,910.00"
8/08/2011,4.728,"13,042,860.00"
5/08/2011,4.848,"9,821,880.00"
4/08/2011,4.95,"15,327,980.00"
3/08/2011,5.44,"9,006,645.00"
2/08/2011,5.468,"7,746,600.00"
1/08/2011,5.754,"5,824,110.00"
29/07/2011,5.634,"4,740,635.00"
28/07/2011,5.634,"4,693,645.00"
27/07/2011,5.528,"4,792,015.00"
26/07/2011,5.6,"3,814,660.00"
25/07/2011,5.698,"3,367,455.00"
22/07/2011,5.858,"2,919,340.00"
21/07/2011,5.74,"5,060,030.00"
20/07/2011,5.738,"15,241,970.00"
19/07/2011,5.578,"5,130,240.00"
18/07/2011,5.446,"4,261,585.00"
15/07/2011,5.516,"3,544,770.00"
14/07/2011,5.522,"5,795,655.00"
13/07/2011,5.728,"5,329,710.00"
12/07/2011,5.634,"5,227,030.00"
11/07/2011,5.67,"4,878,515.00"
8/07/2011,5.762,"6,202,900.00"
7/07/2011,5.946,"6,639,105.00"
6/07/2011,5.792,"4,634,445.00"
5/07/2011,5.828,"4,979,945.00"
1/07/2011,5.804,"4,274,195.00"
30/06/2011,5.826,"4,733,270.00"
29/06/2011,5.658,"7,308,540.00"
28/06/2011,5.622,"4,445,660.00"
27/06/2011,5.492,"9,046,835.00"
24/06/2011,5.513,"18,044,290.00"
23/06/2011,5.542,"5,849,950.00"
22/06/2011,5.442,"7,377,665.00"
21/06/2011,5.506,"7,482,815.00"
20/06/2011,5.202,"7,688,545.00"
17/06/2011,5.3,"8,569,825.00"
16/06/2011,5.3,"9,210,620.00"
15/06/2011,5.464,"6,732,895.00"
14/06/2011,5.72,"7,866,550.00"
13/06/2011,5.686,"8,568,805.00"
10/06/2011,5.572,"7,832,660.00"
9/06/2011,5.524,"8,021,100.00"
8/06/2011,5.424,"8,484,680.00"
7/06/2011,5.674,"6,110,495.00"
6/06/2011,5.74,"11,658,835.00"
3/06/2011,6.026,"31,051,044.00"
2/06/2011,5.752,"4,931,470.00"
1/06/2011,5.703,"7,651,980.00"
31/05/2011,6.028,"16,452,610.00"
27/05/2011,5.91,"8,435,345.00"
26/05/2011,5.896,"16,684,455.00"
25/05/2011,5.796,"23,469,056.00"
24/05/2011,5.344,"3,068,365.00"
23/05/2011,5.364,"4,317,740.00"
20/05/2011,5.594,"4,212,670.00"
19/05/2011,5.64,"13,276,835.00"
18/05/2011,5.27,"3,647,035.00"
17/05/2011,5.192,"6,170,780.00"
16/05/2011,5.32,"3,778,110.00"
13/05/2011,5.51,"3,307,885.00"
12/05/2011,5.534,"3,138,700.00"
11/05/2011,5.414,"4,814,825.00"
10/05/2011,5.666,"7,678,130.00"
9/05/2011,5.582,"4,581,515.00"
6/05/2011,5.424,"4,908,030.00"
5/05/2011,5.288,"6,097,245.00"
4/05/2011,5.338,"5,235,845.00"
3/05/2011,5.374,"4,569,825.00"
2/05/2011,5.49,"3,922,800.00"
29/04/2011,5.52,"3,631,700.00"
28/04/2011,5.532,"8,224,985.00"
27/04/2011,5.416,"4,984,505.00"
26/04/2011,5.386,"6,861,715.00"
25/04/2011,5.278,"4,004,195.00"
21/04/2011,5.348,"6,930,265.00"
20/04/2011,5.15,"4,187,345.00"
19/04/2011,5.032,"2,743,465.00"
18/04/2011,5.006,"5,169,355.00"
15/04/2011,5.116,"4,717,255.00"
14/04/2011,5.028,"4,916,910.00"
13/04/2011,4.986,"6,057,220.00"
12/04/2011,4.93,"6,787,005.00"
11/04/2011,5.054,"6,861,000.00"
8/04/2011,5.298,"9,731,760.00"
7/04/2011,5.448,"14,053,830.00"
6/04/2011,5.298,"6,441,485.00"
5/04/2011,5.34,"15,908,635.00"
4/04/2011,5.166,"13,046,135.00"
1/04/2011,5.332,"14,325,435.00"
31/03/2011,5.55,"57,611,684.00"
30/03/2011,4.742,"6,119,385.00"
29/03/2011,4.784,"3,777,955.00"
28/03/2011,4.65,"5,290,090.00"
25/03/2011,4.55,"2,839,610.00"
24/03/2011,4.466,"2,310,800.00"
23/03/2011,4.442,"2,113,965.00"
22/03/2011,4.438,"2,914,065.00"
21/03/2011,4.546,"2,058,250.00"
18/03/2011,4.592,"3,439,115.00"
17/03/2011,4.562,"4,612,520.00"
16/03/2011,4.564,"5,848,380.00"
15/03/2011,4.59,"6,594,345.00"
14/03/2011,4.65,"5,829,855.00"
11/03/2011,4.814,"4,653,970.00"
10/03/2011,4.802,"5,085,235.00"
9/03/2011,4.944,"4,623,605.00"
8/03/2011,4.932,"6,999,255.00"
7/03/2011,4.988,"10,167,655.00"
4/03/2011,4.99,"7,900,500.00"
3/03/2011,4.872,"3,200,700.00"
2/03/2011,4.804,"3,316,470.00"
1/03/2011,4.788,"5,531,750.00"
28/02/2011,4.778,"5,255,530.00"
25/02/2011,4.722,"6,736,285.00"
24/02/2011,4.506,"5,277,250.00"
23/02/2011,4.366,"8,028,540.00"
22/02/2011,4.374,"10,322,700.00"
18/02/2011,4.636,"11,853,850.00"
17/02/2011,4.72,"13,099,710.00"
16/02/2011,4.946,"20,579,030.00"
15/02/2011,4.568,"4,804,255.00"
14/02/2011,4.616,"6,417,020.00"
11/02/2011,4.65,"3,183,010.00"
10/02/2011,4.643,"4,180,100.00"
9/02/2011,4.642,"13,181,310.00"
8/02/2011,4.898,"17,525,916.00"
7/02/2011,4.614,"4,475,055.00"
4/02/2011,4.692,"2,719,585.00"
3/02/2011,4.726,"2,560,335.00"
2/02/2011,4.788,"2,847,360.00"
1/02/2011,4.782,"3,538,955.00"
31/01/2011,4.82,"4,157,875.00"
28/01/2011,4.802,"5,244,055.00"
27/01/2011,4.984,"4,478,275.00"
26/01/2011,4.95,"5,399,335.00"
25/01/2011,4.936,"6,357,785.00"
24/01/2011,4.898,"8,225,945.00"
21/01/2011,4.608,"6,084,705.00"
20/01/2011,4.524,"11,399,790.00"
19/01/2011,4.806,"11,857,570.00"
18/01/2011,5.128,"8,119,195.00"
14/01/2011,5.15,"5,960,605.00"
13/01/2011,5.244,"3,617,610.00"
12/01/2011,5.392,"4,823,610.00"
11/01/2011,5.392,"8,556,775.00"
10/01/2011,5.69,"6,714,060.00"
7/01/2011,5.648,"11,247,700.00"
6/01/2011,5.576,"10,306,085.00"
5/01/2011,5.366,"7,234,345.00"
4/01/2011,5.334,"5,945,355.00"
3/01/2011,5.324,"6,420,420.00"
31/12/2010,5.326,"7,089,235.00"
